시작일,구간,시기,레버리지 ETF(%),선물 매일(%),선물 월 1회(%),선물 그대로(%),제외 사유
2026-08-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-31,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-09-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-09-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2009-09-16,756,저금리(~2021),-23.48,-24.76,-24.13,-15.75,
2009-09-17,756,저금리(~2021),-22.3,-23.3,-23.36,-13.55,
2009-09-18,756,저금리(~2021),-22.75,-24.02,-23.33,-14.62,
2009-09-21,756,저금리(~2021),-23.28,-23.92,-23.87,-14.47,
2009-09-22,756,저금리(~2021),-22.02,-22.88,-20.53,-12.94,
2009-09-23,756,저금리(~2021),-22.07,-22.78,-20.32,-12.8,
2009-09-24,756,저금리(~2021),-22.81,-23.74,-22.75,-14.23,
2009-09-25,756,저금리(~2021),-22.39,-23.62,-20.91,-14.05,
2009-09-28,756,저금리(~2021),-23.21,-24.12,-20.05,-14.81,
2009-09-29,756,저금리(~2021),-20.86,-21.77,-18.92,-11.32,
2009-09-30,756,저금리(~2021),-20.91,-21.34,-18.61,-10.71,
2009-10-01,756,저금리(~2021),-21.83,-23.01,-20.84,-13.18,
2009-10-05,756,저금리(~2021),-23.22,-24.72,-21.84,-15.81,
2009-10-06,756,저금리(~2021),-24.56,-25.65,-22.2,-17.25,
2009-10-07,756,저금리(~2021),-25.21,-26.48,-23.72,-18.58,
2009-10-08,756,저금리(~2021),-25.1,-25.64,-23.6,-17.27,
2009-10-09,756,저금리(~2021),-22.49,-23.34,-20.22,-13.78,
2009-10-12,756,저금리(~2021),-22.87,-23.86,-20.28,-14.56,
2009-10-13,756,저금리(~2021),-22.75,-23.48,-19.3,-13.98,
2009-10-14,756,저금리(~2021),-20.68,-22.05,-21.18,-11.89,
2009-10-15,756,저금리(~2021),-21.0,-22.23,-21.7,-12.14,
2009-10-16,756,저금리(~2021),-20.45,-21.24,-20.95,-10.7,
2009-10-19,756,저금리(~2021),-19.8,-21.3,-21.6,-10.78,
2009-10-20,756,저금리(~2021),-19.9,-20.9,-20.49,-10.23,
2009-10-21,756,저금리(~2021),-20.61,-21.6,-21.8,-11.21,
2009-10-22,756,저금리(~2021),-21.16,-22.4,-20.17,-12.38,
2009-10-23,756,저금리(~2021),-21.66,-22.63,-20.26,-12.71,
2009-10-26,756,저금리(~2021),-20.0,-21.14,-20.39,-10.59,
2009-10-27,756,저금리(~2021),-21.31,-22.27,-19.68,-12.2,
2009-10-28,756,저금리(~2021),-23.8,-24.66,-20.7,-15.83,
2009-10-29,756,저금리(~2021),-23.78,-24.86,-21.99,-16.15,
2009-10-30,756,저금리(~2021),-23.86,-25.37,-22.59,-16.96,
2009-11-02,756,저금리(~2021),-24.53,-25.84,-23.68,-17.71,
2009-11-03,756,저금리(~2021),-24.63,-25.75,-22.94,-17.56,
2009-11-04,756,저금리(~2021),-23.38,-24.93,-21.58,-16.29,
2009-11-05,756,저금리(~2021),-23.71,-24.59,-22.01,-15.76,
2009-11-06,756,저금리(~2021),-22.2,-23.28,-21.48,-13.81,
2009-11-09,756,저금리(~2021),-22.52,-24.02,-20.93,-14.89,
2009-11-10,756,저금리(~2021),-23.1,-24.0,-20.48,-14.87,
2009-11-11,756,저금리(~2021),-21.86,-22.96,-18.86,-13.33,
2009-11-12,756,저금리(~2021),-23.49,-24.54,-23.67,-15.69,
2009-11-13,756,저금리(~2021),-24.52,-25.86,-25.23,-17.75,
2009-11-16,756,저금리(~2021),-22.97,-24.44,-24.24,-15.57,
2009-11-17,756,저금리(~2021),-24.3,-25.2,-25.55,-16.74,
2009-11-18,756,저금리(~2021),-22.87,-24.05,-23.7,-14.98,
2009-11-19,756,저금리(~2021),-22.96,-24.11,-24.43,-15.08,
2009-11-20,756,저금리(~2021),-23.04,-24.01,-21.99,-14.92,
2009-11-23,756,저금리(~2021),-22.99,-24.23,-22.03,-15.25,
2009-11-24,756,저금리(~2021),-23.43,-24.62,-23.98,-15.86,
2009-11-25,756,저금리(~2021),-23.85,-24.97,-22.56,-16.39,
2009-11-26,756,저금리(~2021),-24.52,-25.65,-21.81,-17.46,
2009-11-27,756,저금리(~2021),-28.53,-29.41,-26.97,-23.97,
2009-11-30,756,저금리(~2021),-26.95,-28.55,-26.21,-22.5,
2009-12-01,756,저금리(~2021),-26.53,-27.77,-26.01,-21.2,
2009-12-02,756,저금리(~2021),-25.84,-26.96,-24.58,-19.88,
2009-12-03,756,저금리(~2021),-25.69,-26.76,-23.96,-19.56,
2009-12-04,756,저금리(~2021),-25.48,-26.38,-24.41,-18.95,
2009-12-07,756,저금리(~2021),-24.8,-25.87,-24.73,-18.14,
2009-12-08,756,저금리(~2021),-25.23,-26.2,-23.75,-18.65,
2009-12-09,756,저금리(~2021),-24.76,-25.92,-22.97,-18.22,
2009-12-10,756,저금리(~2021),-24.02,-25.55,-22.11,-17.62,
2009-12-11,756,저금리(~2021),-23.23,-24.88,-24.32,-16.58,
2009-12-14,756,저금리(~2021),-22.9,-24.64,-24.12,-16.21,
2009-12-15,756,저금리(~2021),-23.26,-24.68,-24.75,-16.27,
2009-12-16,756,저금리(~2021),-23.85,-25.35,-25.95,-17.31,
2009-12-17,756,저금리(~2021),-26.07,-27.66,-27.92,-21.03,
2009-12-18,756,저금리(~2021),-25.74,-27.42,-28.16,-20.63,
2009-12-21,756,저금리(~2021),-25.15,-26.81,-25.25,-19.62,
2009-12-22,756,저금리(~2021),-24.63,-26.18,-24.41,-18.62,
2009-12-23,756,저금리(~2021),-23.68,-25.19,-24.8,-17.03,
2009-12-24,756,저금리(~2021),-22.08,-23.72,-21.41,-14.8,
2009-12-28,756,저금리(~2021),-22.86,-24.36,-20.56,-15.76,
2009-12-29,756,저금리(~2021),-22.32,-23.62,-20.16,-14.64,
2009-12-30,756,저금리(~2021),-22.25,-23.83,-20.68,-14.96,
2010-01-04,756,저금리(~2021),-20.72,-22.79,-20.35,-13.39,
2010-01-05,756,저금리(~2021),-20.44,-22.23,-19.34,-12.57,
2010-01-06,756,저금리(~2021),-19.83,-21.85,-18.58,-12.04,
2010-01-07,756,저금리(~2021),-21.36,-22.96,-20.77,-13.65,
2010-01-08,756,저금리(~2021),-21.0,-22.73,-21.4,-13.32,
2010-01-11,756,저금리(~2021),-21.64,-23.19,-20.5,-14.0,
2010-01-12,756,저금리(~2021),-20.85,-22.42,-19.2,-12.85,
2010-01-13,756,저금리(~2021),-21.28,-22.84,-19.23,-13.48,
2010-01-14,756,저금리(~2021),-19.69,-20.94,-20.35,-10.75,
2010-01-15,756,저금리(~2021),-19.06,-20.63,-20.08,-10.31,
2010-01-18,756,저금리(~2021),-19.1,-20.64,-20.68,-10.33,
2010-01-19,756,저금리(~2021),-19.28,-21.01,-21.61,-10.84,
2010-01-20,756,저금리(~2021),-19.16,-20.76,-21.08,-10.5,
2010-01-21,756,저금리(~2021),-18.44,-19.94,-20.67,-9.37,
2010-01-22,756,저금리(~2021),-20.14,-21.77,-20.27,-12.01,
2010-01-25,756,저금리(~2021),-19.8,-21.56,-19.93,-11.71,
2010-01-26,756,저금리(~2021),-21.42,-23.09,-22.9,-13.98,
2010-01-27,756,저금리(~2021),-21.84,-23.7,-21.47,-14.9,
2010-01-28,756,저금리(~2021),-21.87,-23.83,-20.13,-15.1,
2010-01-29,756,저금리(~2021),-23.86,-25.61,-22.22,-17.94,
2010-02-01,756,저금리(~2021),-25.03,-26.85,-23.71,-19.9,
2010-02-02,756,저금리(~2021),-25.83,-27.57,-25.09,-21.08,
2010-02-03,756,저금리(~2021),-24.76,-26.63,-23.83,-19.56,
2010-02-04,756,저금리(~2021),-24.86,-26.69,-23.47,-19.65,
2010-02-05,756,저금리(~2021),-27.33,-28.99,-26.71,-23.62,
2010-02-08,756,저금리(~2021),-29.51,-30.89,-29.35,-26.98,
2010-02-09,756,저금리(~2021),-28.18,-30.09,-27.33,-25.52,
2010-02-10,756,저금리(~2021),-28.64,-30.04,-26.92,-25.44,
2010-02-11,756,저금리(~2021),-26.93,-28.76,-25.48,-23.2,
2010-02-12,756,저금리(~2021),-26.93,-28.78,-28.21,-23.23,
2010-02-16,756,저금리(~2021),-26.47,-27.99,-27.53,-21.9,
2010-02-17,756,저금리(~2021),-25.93,-27.42,-27.62,-20.97,
2010-02-18,756,저금리(~2021),-25.8,-27.04,-27.66,-20.33,
2010-02-19,756,저금리(~2021),-27.37,-28.54,-28.79,-22.89,
2010-02-22,756,저금리(~2021),-25.36,-27.04,-27.8,-20.42,
2010-02-23,756,저금리(~2021),-24.81,-26.28,-25.05,-19.16,
2010-02-24,756,저금리(~2021),-25.57,-27.11,-25.81,-20.53,
2010-02-25,756,저금리(~2021),-26.94,-28.45,-28.49,-22.84,
2010-02-26,756,저금리(~2021),-25.97,-27.54,-25.65,-21.3,
2010-03-02,756,저금리(~2021),-24.99,-26.3,-22.95,-19.3,
2010-03-03,756,저금리(~2021),-24.94,-26.22,-23.05,-19.17,
2010-03-04,756,저금리(~2021),-24.36,-25.87,-22.87,-18.59,
2010-03-05,756,저금리(~2021),-22.61,-23.72,-21.26,-15.26,
2010-03-08,756,저금리(~2021),-21.52,-22.71,-19.91,-13.78,
2010-03-09,756,저금리(~2021),-20.57,-21.98,-18.69,-12.71,
2010-03-10,756,저금리(~2021),-20.3,-21.25,-18.6,-11.67,
2010-03-11,756,저금리(~2021),-20.22,-21.58,-19.86,-12.13,
2010-03-12,756,저금리(~2021),-21.55,-22.87,-19.7,-13.96,
2010-03-15,756,저금리(~2021),-22.42,-23.68,-20.29,-15.18,
2010-03-16,756,저금리(~2021),-23.01,-24.15,-20.69,-15.89,
2010-03-17,756,저금리(~2021),-21.22,-22.79,-22.04,-13.89,
2010-03-18,756,저금리(~2021),-22.11,-23.21,-22.67,-14.5,
2010-03-19,756,저금리(~2021),-21.34,-22.7,-22.98,-13.75,
2010-03-22,756,저금리(~2021),-21.55,-22.66,-23.42,-13.7,
2010-03-23,756,저금리(~2021),-20.47,-22.12,-22.32,-12.91,
2010-03-24,756,저금리(~2021),-19.41,-20.57,-21.51,-10.67,
2010-03-25,756,저금리(~2021),-17.88,-19.54,-18.35,-9.23,
2010-03-26,756,저금리(~2021),-17.6,-19.14,-17.72,-8.69,
2010-03-29,756,저금리(~2021),-17.75,-18.87,-18.67,-8.33,
2010-03-30,756,저금리(~2021),-17.9,-19.39,-16.94,-9.02,
2010-03-31,756,저금리(~2021),-19.16,-19.94,-16.12,-9.77,
2010-04-01,756,저금리(~2021),-15.73,-16.98,-13.23,-5.83,
2010-04-02,756,저금리(~2021),-15.69,-16.86,-13.11,-5.67,
2010-04-05,756,저금리(~2021),-15.06,-16.62,-13.59,-5.38,
2010-04-06,756,저금리(~2021),-15.0,-16.37,-13.13,-5.07,
2010-04-07,756,저금리(~2021),-13.76,-15.17,-11.46,-3.54,
2010-04-08,756,저금리(~2021),-14.05,-15.41,-12.33,-3.84,
2010-04-09,756,저금리(~2021),-15.22,-16.84,-14.77,-5.61,
2010-04-12,756,저금리(~2021),-15.63,-16.94,-13.52,-5.74,
2010-04-13,756,저금리(~2021),-16.52,-17.73,-13.93,-6.75,
2010-04-14,756,저금리(~2021),-15.64,-17.15,-13.15,-6.02,
2010-04-15,756,저금리(~2021),-15.3,-16.56,-15.62,-5.27,
2010-04-16,756,저금리(~2021),-15.63,-16.93,-16.32,-5.75,
2010-04-19,756,저금리(~2021),-18.4,-19.73,-20.02,-9.46,
2010-04-20,756,저금리(~2021),-17.16,-18.7,-19.43,-8.07,
2010-04-21,756,저금리(~2021),-15.96,-17.59,-17.69,-6.64,
2010-04-22,756,저금리(~2021),-16.33,-17.44,-18.31,-6.45,
2010-04-23,756,저금리(~2021),-16.08,-17.49,-16.19,-6.51,
2010-04-26,756,저금리(~2021),-14.85,-16.69,-15.12,-5.49,
2010-04-27,756,저금리(~2021),-16.65,-18.0,-17.74,-7.17,
2010-04-28,756,저금리(~2021),-15.82,-17.25,-14.69,-6.16,
2010-04-29,756,저금리(~2021),-15.95,-17.86,-13.9,-6.95,
2010-04-30,756,저금리(~2021),-16.3,-17.75,-14.04,-6.8,
2010-05-03,756,저금리(~2021),-17.52,-19.05,-15.43,-8.55,
2010-05-04,756,저금리(~2021),-18.55,-19.92,-17.03,-9.71,
2010-05-06,756,저금리(~2021),-20.24,-21.86,-18.81,-12.51,
2010-05-07,756,저금리(~2021),-22.07,-23.34,-19.98,-14.73,
2010-05-10,756,저금리(~2021),-21.07,-22.15,-19.46,-13.02,
2010-05-11,756,저금리(~2021),-20.48,-21.96,-20.03,-12.74,
2010-05-12,756,저금리(~2021),-20.84,-22.41,-19.28,-13.39,
2010-05-13,756,저금리(~2021),-19.44,-20.78,-17.32,-11.11,
2010-05-14,756,저금리(~2021),-19.84,-21.46,-17.77,-12.08,
2010-05-17,756,저금리(~2021),-22.44,-23.54,-22.65,-15.17,
2010-05-18,756,저금리(~2021),-22.72,-24.31,-23.74,-16.35,
2010-05-19,756,저금리(~2021),-23.71,-25.18,-25.46,-17.71,
2010-05-20,756,저금리(~2021),-24.61,-26.04,-26.54,-19.11,
2010-05-24,756,저금리(~2021),-23.91,-25.59,-25.36,-18.4,
2010-05-25,756,저금리(~2021),-25.21,-26.39,-26.53,-19.73,
2010-05-26,756,저금리(~2021),-22.66,-24.38,-22.62,-16.5,
2010-05-27,756,저금리(~2021),-21.63,-23.04,-21.22,-14.54,
2010-05-28,756,저금리(~2021),-20.44,-21.89,-21.45,-12.85,
2010-05-31,756,저금리(~2021),-19.0,-20.66,-18.21,-11.1,
2010-06-01,756,저금리(~2021),-18.21,-19.76,-15.96,-9.83,
2010-06-03,756,저금리(~2021),-15.87,-17.89,-14.49,-7.41,
2010-06-04,756,저금리(~2021),-15.74,-18.01,-14.71,-7.57,
2010-06-07,756,저금리(~2021),-17.78,-20.06,-17.48,-10.37,
2010-06-08,756,저금리(~2021),-16.62,-18.75,-16.06,-8.6,
2010-06-09,756,저금리(~2021),-15.06,-17.06,-14.08,-6.32,
2010-06-10,756,저금리(~2021),-12.83,-15.41,-13.33,-4.22,
2010-06-11,756,저금리(~2021),-10.78,-13.16,-11.9,-1.52,
2010-06-14,756,저금리(~2021),-9.3,-12.41,-9.75,-0.66,
2010-06-15,756,저금리(~2021),-8.88,-11.56,-8.78,0.31,
2010-06-16,756,저금리(~2021),-10.94,-13.64,-10.14,-2.0,
2010-06-17,756,저금리(~2021),-12.17,-14.45,-13.81,-2.95,
2010-06-18,756,저금리(~2021),-11.92,-14.37,-13.97,-2.85,
2010-06-21,756,저금리(~2021),-10.37,-13.11,-13.45,-1.39,
2010-06-22,756,저금리(~2021),-8.97,-11.62,-12.19,0.36,
2010-06-23,756,저금리(~2021),-10.22,-12.79,-12.51,-0.97,
2010-06-24,756,저금리(~2021),-9.1,-11.96,-11.19,-0.02,
2010-06-25,756,저금리(~2021),-9.07,-11.52,-8.75,0.49,
2010-06-28,756,저금리(~2021),-9.59,-12.4,-9.94,-0.5,
2010-06-29,756,저금리(~2021),-10.25,-12.87,-12.29,-1.06,
2010-06-30,756,저금리(~2021),-14.15,-16.75,-13.94,-5.67,
2010-07-01,756,저금리(~2021),-14.56,-17.19,-13.06,-6.24,
2010-07-02,756,저금리(~2021),-15.26,-18.26,-14.67,-7.63,
2010-07-05,756,저금리(~2021),-14.68,-17.28,-13.75,-6.35,
2010-07-06,756,저금리(~2021),-15.21,-17.45,-14.51,-6.57,
2010-07-07,756,저금리(~2021),-15.11,-17.58,-14.6,-6.73,
2010-07-08,756,저금리(~2021),-13.32,-15.92,-12.66,-4.66,
2010-07-09,756,저금리(~2021),-12.24,-14.82,-12.53,-3.33,
2010-07-12,756,저금리(~2021),-13.1,-15.65,-14.48,-4.33,
2010-07-13,756,저금리(~2021),-13.05,-15.8,-13.33,-4.51,
2010-07-14,756,저금리(~2021),-11.65,-14.37,-11.84,-2.8,
2010-07-15,756,저금리(~2021),-12.31,-14.96,-11.53,-3.51,
2010-07-16,756,저금리(~2021),-12.78,-15.52,-14.89,-4.21,
2010-07-19,756,저금리(~2021),-13.97,-16.62,-16.27,-5.58,
2010-07-20,756,저금리(~2021),-13.56,-15.97,-16.29,-4.76,
2010-07-21,756,저금리(~2021),-12.96,-15.74,-16.48,-4.48,
2010-07-22,756,저금리(~2021),-13.86,-16.74,-16.65,-5.75,
2010-07-23,756,저금리(~2021),-12.27,-14.82,-14.23,-3.39,
2010-07-26,756,저금리(~2021),-10.8,-13.5,-10.94,-1.8,
2010-07-27,756,저금리(~2021),-9.46,-12.22,-9.76,-0.31,
2010-07-28,756,저금리(~2021),-9.18,-11.86,-11.19,0.1,
2010-07-29,756,저금리(~2021),-9.59,-12.28,-9.14,-0.38,
2010-07-30,756,저금리(~2021),-10.5,-13.14,-8.65,-1.38,
2010-08-02,756,저금리(~2021),-10.55,-13.34,-9.14,-1.61,
2010-08-03,756,저금리(~2021),-10.81,-13.57,-9.53,-1.87,
2010-08-04,756,저금리(~2021),-10.9,-13.63,-10.29,-1.95,
2010-08-05,756,저금리(~2021),-10.84,-13.58,-10.12,-1.88,
2010-08-06,756,저금리(~2021),-9.6,-12.32,-8.71,-0.4,
2010-08-09,756,저금리(~2021),-8.32,-10.88,-8.35,1.25,
2010-08-10,756,저금리(~2021),-7.94,-10.87,-9.65,1.25,
2010-08-11,756,저금리(~2021),-10.61,-13.53,-11.06,-1.81,
2010-08-12,756,저금리(~2021),-12.97,-15.64,-13.12,-4.36,
2010-08-13,756,저금리(~2021),-11.86,-14.89,-11.48,-3.45,
2010-08-16,756,저금리(~2021),-12.32,-15.14,-14.52,-3.76,
2010-08-17,756,저금리(~2021),-13.02,-15.66,-15.29,-4.39,
2010-08-18,756,저금리(~2021),-13.34,-15.96,-16.28,-4.75,
2010-08-19,756,저금리(~2021),-12.09,-14.83,-15.57,-3.39,
2010-08-20,756,저금리(~2021),-12.67,-15.48,-15.36,-4.19,
2010-08-23,756,저금리(~2021),-13.06,-15.6,-15.02,-4.33,
2010-08-24,756,저금리(~2021),-14.53,-17.13,-14.77,-6.24,
2010-08-25,756,저금리(~2021),-16.0,-18.52,-16.45,-8.08,
2010-08-26,756,저금리(~2021),-16.94,-19.51,-19.12,-9.41,
2010-08-27,756,저금리(~2021),-17.76,-20.46,-17.92,-10.69,
2010-08-30,756,저금리(~2021),-16.55,-19.05,-15.34,-8.82,
2010-08-31,756,저금리(~2021),-17.79,-20.37,-16.76,-10.64,
2010-09-01,756,저금리(~2021),-16.07,-18.98,-15.44,-8.77,
2010-09-02,756,저금리(~2021),-16.55,-19.17,-16.4,-9.03,
2010-09-03,756,저금리(~2021),-16.04,-18.85,-15.91,-8.59,
2010-09-06,756,저금리(~2021),-15.54,-18.41,-15.61,-8.01,
2010-09-07,756,저금리(~2021),-15.79,-18.33,-16.78,-7.91,
2010-09-08,756,저금리(~2021),-15.32,-18.66,-18.28,-8.35,
2010-09-09,756,저금리(~2021),-15.96,-19.15,-17.53,-9.0,
2010-09-10,756,저금리(~2021),-14.82,-18.26,-16.23,-7.82,
2010-09-13,756,저금리(~2021),-13.39,-16.82,-13.81,-5.96,
2010-09-14,756,저금리(~2021),-13.66,-17.03,-16.73,-6.23,
2010-09-15,756,저금리(~2021),-13.37,-16.71,-16.54,-5.81,
2010-09-16,756,저금리(~2021),-13.75,-17.22,-17.74,-6.48,
2010-09-17,756,저금리(~2021),-12.88,-16.75,-17.67,-5.88,
2010-09-20,756,저금리(~2021),-13.3,-16.76,-16.81,-5.89,
2010-09-24,756,저금리(~2021),-12.61,-16.13,-15.67,-5.09,
2010-09-27,756,저금리(~2021),-13.52,-17.06,-14.77,-6.25,
2010-09-28,756,저금리(~2021),-13.56,-16.99,-14.77,-6.16,
2010-09-29,756,저금리(~2021),-13.71,-17.08,-16.43,-6.26,
2010-09-30,756,저금리(~2021),-13.87,-17.2,-14.26,-6.43,
2010-10-01,756,저금리(~2021),-13.46,-16.95,-12.98,-6.1,
2010-10-04,756,저금리(~2021),-14.13,-17.36,-13.27,-6.63,
2010-10-05,756,저금리(~2021),-13.92,-17.34,-13.55,-6.61,
2010-10-06,756,저금리(~2021),-12.85,-16.22,-13.06,-5.2,
2010-10-07,756,저금리(~2021),-11.99,-15.28,-11.88,-4.01,
2010-10-08,756,저금리(~2021),-12.38,-15.84,-12.74,-4.7,
2010-10-11,756,저금리(~2021),-12.2,-15.54,-13.74,-4.33,
2010-10-12,756,저금리(~2021),-14.24,-17.54,-17.06,-6.87,
2010-10-13,756,저금리(~2021),-14.08,-17.51,-15.73,-6.82,
2010-10-14,756,저금리(~2021),-13.26,-16.62,-14.42,-5.71,
2010-10-15,756,저금리(~2021),-11.79,-15.25,-12.05,-3.97,
2010-10-18,756,저금리(~2021),-13.63,-17.16,-16.88,-6.41,
2010-10-19,756,저금리(~2021),-13.93,-17.17,-17.03,-6.43,
2010-10-20,756,저금리(~2021),-12.65,-16.13,-16.63,-5.1,
2010-10-21,756,저금리(~2021),-12.45,-15.88,-16.8,-4.8,
2010-10-22,756,저금리(~2021),-10.6,-14.12,-14.14,-2.66,
2010-10-25,756,저금리(~2021),-8.92,-12.52,-11.98,-0.79,
2010-10-26,756,저금리(~2021),-9.03,-12.67,-10.31,-0.96,
2010-10-27,756,저금리(~2021),-10.43,-13.95,-11.7,-2.46,
2010-10-28,756,저금리(~2021),-8.44,-12.04,-11.53,-0.21,
2010-10-29,756,저금리(~2021),-10.5,-14.24,-11.39,-2.81,
2010-11-01,756,저금리(~2021),-10.49,-14.02,-10.03,-2.57,
2010-11-02,756,저금리(~2021),-10.45,-14.18,-10.05,-2.75,
2010-11-03,756,저금리(~2021),-10.57,-14.28,-10.4,-2.87,
2010-11-04,756,저금리(~2021),-9.79,-13.45,-10.26,-1.88,
2010-11-05,756,저금리(~2021),-8.18,-11.75,-8.28,0.12,
2010-11-08,756,저금리(~2021),-8.68,-12.04,-8.86,-0.22,
2010-11-09,756,저금리(~2021),-9.14,-12.75,-10.87,-1.02,
2010-11-10,756,저금리(~2021),-8.43,-11.95,-11.23,-0.12,
2010-11-11,756,저금리(~2021),-9.01,-12.68,-10.69,-0.95,
2010-11-12,756,저금리(~2021),-11.92,-15.06,-12.87,-3.83,
2010-11-15,756,저금리(~2021),-11.32,-15.04,-11.91,-3.8,
2010-11-16,756,저금리(~2021),-11.58,-15.09,-14.81,-3.86,
2010-11-17,756,저금리(~2021),-10.55,-14.08,-13.89,-2.63,
2010-11-18,756,저금리(~2021),-7.77,-11.5,-11.95,0.36,
2010-11-19,756,저금리(~2021),-7.08,-10.62,-11.49,1.33,
2010-11-22,756,저금리(~2021),-6.68,-10.48,-10.42,1.49,
2010-11-23,756,저금리(~2021),-8.61,-13.53,-13.07,-2.03,
2010-11-24,756,저금리(~2021),-7.91,-11.49,-9.16,0.3,
2010-11-25,756,저금리(~2021),-6.71,-10.08,-7.75,1.87,
2010-11-26,756,저금리(~2021),-7.63,-11.03,-10.62,0.8,
2010-11-29,756,저금리(~2021),-7.55,-11.32,-8.38,0.48,
2010-11-30,756,저금리(~2021),-6.94,-10.83,-6.8,1.02,
2010-12-01,756,저금리(~2021),-6.46,-10.46,-6.23,1.42,
2010-12-02,756,저금리(~2021),-5.75,-9.78,-5.8,2.15,
2010-12-03,756,저금리(~2021),-5.03,-8.99,-5.72,3.0,
2010-12-06,756,저금리(~2021),-5.58,-9.59,-6.12,2.36,
2010-12-07,756,저금리(~2021),-5.87,-10.05,-6.87,1.86,
2010-12-08,756,저금리(~2021),-6.7,-10.67,-8.85,1.18,
2010-12-09,756,저금리(~2021),-4.8,-8.91,-8.29,3.06,
2010-12-10,756,저금리(~2021),-5.38,-9.46,-7.46,2.47,
2010-12-13,756,저금리(~2021),-5.03,-9.2,-6.68,2.75,
2010-12-14,756,저금리(~2021),-2.04,-6.46,-2.85,5.68,
2010-12-15,756,저금리(~2021),-0.83,-5.06,-4.48,7.07,
2010-12-16,756,저금리(~2021),-1.21,-5.47,-4.92,6.68,
2010-12-17,756,저금리(~2021),-0.52,-5.06,-5.25,7.07,
2010-12-20,756,저금리(~2021),-0.64,-5.1,-5.81,7.03,
2010-12-21,756,저금리(~2021),0.98,-3.71,-3.39,8.37,
2010-12-22,756,저금리(~2021),1.82,-2.83,-1.69,9.2,
2010-12-23,756,저금리(~2021),1.1,-3.52,-0.53,8.56,
2010-12-24,756,저금리(~2021),0.58,-3.96,-1.15,8.14,
2010-12-27,756,저금리(~2021),0.13,-4.35,-3.42,7.76,
2010-12-28,756,저금리(~2021),0.39,-3.84,0.06,8.25,
2010-12-29,756,저금리(~2021),2.76,-1.86,3.39,10.09,
2010-12-30,756,저금리(~2021),2.31,-1.93,3.47,10.03,
2011-01-03,756,저금리(~2021),2.06,-2.18,2.79,9.81,
2011-01-04,756,저금리(~2021),3.15,-1.56,2.6,10.37,
2011-01-05,756,저금리(~2021),4.21,-0.42,4.02,11.41,
2011-01-06,756,저금리(~2021),4.13,-0.18,3.77,11.62,
2011-01-07,756,저금리(~2021),6.17,1.54,4.1,13.13,
2011-01-10,756,저금리(~2021),5.13,0.42,1.31,12.17,
2011-01-11,756,저금리(~2021),4.0,-0.64,1.8,11.24,
2011-01-12,756,저금리(~2021),5.96,0.99,3.89,12.69,
2011-01-13,756,저금리(~2021),8.32,2.47,6.5,13.98,
2011-01-14,756,저금리(~2021),8.22,3.26,4.13,14.63,
2011-01-17,756,저금리(~2021),6.2,2.37,3.25,13.9,
2011-01-18,756,저금리(~2021),5.97,1.02,0.99,12.74,
2011-01-19,756,저금리(~2021),7.11,2.15,1.68,13.7,
2011-01-20,756,저금리(~2021),5.71,1.19,1.72,12.88,
2011-01-21,756,저금리(~2021),3.29,-1.18,0.03,10.75,
2011-01-24,756,저금리(~2021),5.04,0.45,3.62,12.21,
2011-01-25,756,저금리(~2021),4.34,-0.28,2.82,11.58,
2011-01-26,756,저금리(~2021),5.4,0.63,1.86,12.37,
2011-01-27,756,저금리(~2021),5.76,0.77,5.06,12.49,
2011-01-28,756,저금리(~2021),6.08,1.27,6.81,12.92,
2011-01-31,756,저금리(~2021),4.78,-0.04,5.47,11.76,
2011-02-01,756,저금리(~2021),3.12,-1.52,3.51,10.45,
2011-02-07,756,저금리(~2021),3.86,-1.1,3.13,10.84,
2011-02-08,756,저금리(~2021),2.25,-2.52,1.87,9.53,
2011-02-09,756,저금리(~2021),0.72,-3.91,-0.05,8.22,
2011-02-10,756,저금리(~2021),-0.97,-5.86,-3.4,6.29,
2011-02-11,756,저금리(~2021),-2.96,-7.51,-6.5,4.57,
2011-02-14,756,저금리(~2021),-0.06,-4.77,-2.42,7.27,
2011-02-15,756,저금리(~2021),0.06,-5.2,-2.47,6.85,
2011-02-16,756,저금리(~2021),-2.04,-6.18,-2.66,5.88,
2011-02-17,756,저금리(~2021),-2.66,-6.82,-6.06,5.23,
2011-02-18,756,저금리(~2021),-0.45,-5.21,-4.54,6.82,
2011-02-21,756,저금리(~2021),0.06,-4.57,-4.6,7.46,
2011-02-22,756,저금리(~2021),-2.14,-6.54,-6.7,5.48,
2011-02-23,756,저금리(~2021),-0.57,-4.97,-4.21,7.08,
