시작일,구간,시기,레버리지 ETF(%),선물 매일(%),선물 월 1회(%),선물 그대로(%),제외 사유
2025-07-22,252,고금리(2022~),-58.01,-55.98,-33.88,7.5,
2025-07-23,252,고금리(2022~),-58.83,-56.86,-52.21,5.61,
2025-07-24,252,고금리(2022~),-59.33,-56.97,-54.94,5.35,
2025-07-25,252,고금리(2022~),-60.14,-58.21,-55.13,2.49,
2025-07-28,252,고금리(2022~),-66.7,-64.86,-47.3,-13.05,
2025-07-29,252,고금리(2022~),-66.82,-65.07,-46.33,-13.7,
2025-07-30,252,고금리(2022~),-66.75,-64.97,-48.93,-13.39,
2025-07-31,252,고금리(2022~),-66.9,-65.6,-47.11,-15.29,
2025-08-01,252,고금리(2022~),-69.94,-68.1,-43.58,-24.27,
2025-08-04,252,고금리(2022~),-66.14,-64.37,-41.9,-11.83,
2025-08-05,252,고금리(2022~),-64.71,-62.76,-43.2,-7.4,
2025-08-06,252,고금리(2022~),-66.07,-64.58,-45.65,-12.37,
2025-08-07,252,고금리(2022~),-62.62,-60.87,-44.11,-1.17,
2025-08-08,252,고금리(2022~),-63.71,-62.1,-34.4,-4.28,
2025-08-11,252,고금리(2022~),-64.39,-62.62,-52.21,-5.65,
2025-08-12,252,고금리(2022~),-64.39,-62.38,-44.95,-4.96,
2025-08-13,252,고금리(2022~),-64.55,-62.95,-54.03,-6.42,
2025-08-14,252,고금리(2022~),-64.38,-62.53,-72.25,-5.24,
2025-08-18,252,고금리(2022~),-65.65,-63.05,-76.74,-6.74,
2025-08-19,252,고금리(2022~),-64.49,-62.65,-56.38,-5.56,
2025-08-20,252,고금리(2022~),-63.21,-61.71,-46.74,-2.9,
2025-08-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-08-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-08-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-08-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-08-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-08-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-08-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-09-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-10-31,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-07,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-11-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2025-12-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-07,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-01-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-02-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-03-31,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-07,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-04-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-07,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-05-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-17,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-06-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-07,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-08,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-09,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-15,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-16,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-22,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-23,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-29,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-30,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-07-31,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-03,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-04,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-05,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-06,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-07,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-10,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-11,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-12,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-13,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-14,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-18,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-19,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-20,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-21,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-24,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-25,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-26,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-27,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-28,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-08-31,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-09-01,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2026-09-02,252,고금리(2022~),,,,,구간 끝이 데이터 범위를 넘음
2022-10-17,756,고금리(2022~),-81.46,-82.05,-76.03,-100.0,
2022-10-18,756,고금리(2022~),-81.51,-82.06,-76.52,-100.0,
2022-10-19,756,고금리(2022~),-80.87,-81.53,-75.96,-100.0,
2022-10-20,756,고금리(2022~),-81.08,-81.66,-78.41,-100.0,
2022-10-21,756,고금리(2022~),-81.01,-81.69,-80.2,-100.0,
2022-10-24,756,고금리(2022~),-80.63,-81.3,-76.82,-99.02,
2022-10-25,756,고금리(2022~),-80.8,-81.58,-76.94,-100.0,
2022-10-26,756,고금리(2022~),-82.72,-83.24,-75.59,-100.0,
2022-10-27,756,고금리(2022~),-82.44,-83.2,-77.98,-100.0,
2022-10-28,756,고금리(2022~),-83.0,-83.52,-78.28,-100.0,
2022-10-31,756,고금리(2022~),-82.41,-83.05,-76.27,-100.0,
2022-11-01,756,고금리(2022~),-82.18,-82.82,-75.45,-100.0,
2022-11-02,756,고금리(2022~),-81.91,-82.32,-75.65,-100.0,
2022-11-03,756,고금리(2022~),-82.84,-83.34,-72.66,-100.0,
2022-11-04,756,고금리(2022~),-82.88,-83.43,-74.03,-100.0,
2022-11-07,756,고금리(2022~),-82.65,-83.12,-74.21,-100.0,
2022-11-08,756,고금리(2022~),-81.41,-81.89,-75.56,-100.0,
2022-11-09,756,고금리(2022~),-81.44,-81.88,-76.26,-100.0,
2022-11-10,756,고금리(2022~),-82.01,-82.54,-77.53,-100.0,
2022-11-11,756,고금리(2022~),-78.29,-79.28,-72.82,-84.98,
2022-11-14,756,고금리(2022~),-78.69,-79.31,-71.82,-85.18,
2022-11-15,756,고금리(2022~),-76.47,-76.85,-67.95,-70.04,
2022-11-16,756,고금리(2022~),-77.48,-78.27,-71.36,-78.58,
2022-11-17,756,고금리(2022~),-78.48,-79.1,-72.51,-84.05,
2022-11-18,756,고금리(2022~),-78.7,-79.28,-75.25,-85.33,
2022-11-21,756,고금리(2022~),-79.51,-80.02,-78.38,-90.79,
2022-11-22,756,고금리(2022~),-80.3,-81.09,-76.8,-98.87,
2022-11-23,756,고금리(2022~),-79.78,-80.37,-75.57,-93.72,
2022-11-24,756,고금리(2022~),-78.6,-79.05,-69.65,-84.34,
2022-11-25,756,고금리(2022~),-80.09,-80.63,-74.99,-95.51,
2022-11-28,756,고금리(2022~),-81.42,-82.05,-76.71,-100.0,
2022-11-29,756,고금리(2022~),-80.88,-81.38,-74.31,-100.0,
2022-11-30,756,고금리(2022~),-80.48,-80.94,-73.16,-98.16,
2022-12-01,756,고금리(2022~),-79.57,-80.11,-72.86,-92.05,
2022-12-02,756,고금리(2022~),-80.57,-81.13,-69.45,-100.0,
2022-12-05,756,고금리(2022~),-80.13,-80.66,-70.05,-96.42,
2022-12-06,756,고금리(2022~),-80.99,-81.49,-72.34,-100.0,
2022-12-07,756,고금리(2022~),-80.59,-81.2,-75.17,-100.0,
2022-12-08,756,고금리(2022~),-80.9,-81.69,-76.51,-100.0,
2022-12-09,756,고금리(2022~),-80.92,-81.99,-77.25,-100.0,
2022-12-12,756,고금리(2022~),-81.88,-82.72,-77.62,-100.0,
2022-12-13,756,고금리(2022~),-81.82,-82.42,-76.44,-100.0,
2022-12-14,756,고금리(2022~),-79.06,-80.23,-72.54,-92.61,
2022-12-15,756,고금리(2022~),-81.08,-82.0,-76.18,-100.0,
2022-12-16,756,고금리(2022~),-83.17,-84.13,-79.16,-100.0,
2022-12-19,756,고금리(2022~),-86.9,-87.59,-86.59,-100.0,
2022-12-20,756,고금리(2022~),-88.21,-88.85,-90.01,-100.0,
2022-12-21,756,고금리(2022~),-89.8,-90.19,-91.85,-100.0,
2022-12-22,756,고금리(2022~),-89.96,-90.37,-92.7,-100.0,
2022-12-23,756,고금리(2022~),-90.24,-90.66,-91.04,-100.0,
2022-12-26,756,고금리(2022~),-88.6,-89.21,-87.6,-100.0,
2022-12-27,756,고금리(2022~),-89.43,-89.72,-88.89,-100.0,
2022-12-28,756,고금리(2022~),-89.84,-90.19,-88.42,-100.0,
2022-12-29,756,고금리(2022~),-89.31,-89.83,-86.65,-100.0,
2023-01-02,756,고금리(2022~),-88.92,-89.31,-85.14,-100.0,
2023-01-03,756,고금리(2022~),-90.03,-90.27,-85.47,-100.0,
2023-01-04,756,고금리(2022~),-89.35,-89.81,-84.94,-100.0,
2023-01-05,756,고금리(2022~),-89.56,-89.95,-85.59,-100.0,
2023-01-06,756,고금리(2022~),-89.43,-89.89,-88.09,-100.0,
2023-01-09,756,고금리(2022~),-88.54,-89.11,-86.77,-100.0,
2023-01-10,756,고금리(2022~),-90.62,-91.01,-90.59,-100.0,
2023-01-11,756,고금리(2022~),-89.99,-90.36,-89.09,-100.0,
2023-01-12,756,고금리(2022~),-89.67,-90.09,-88.11,-100.0,
2023-01-13,756,고금리(2022~),-89.93,-90.39,-90.3,-100.0,
2023-01-16,756,고금리(2022~),-89.79,-90.29,-89.57,-100.0,
2023-01-17,756,고금리(2022~),-90.98,-91.3,-90.42,-100.0,
2023-01-18,756,고금리(2022~),-90.98,-91.41,-90.88,-100.0,
2023-01-19,756,고금리(2022~),-90.02,-90.53,-91.06,-100.0,
2023-01-20,756,고금리(2022~),-87.03,-87.53,-89.23,-100.0,
2023-01-25,756,고금리(2022~),-91.04,-90.36,-91.57,-100.0,
2023-01-26,756,고금리(2022~),-91.0,-91.33,-89.96,-100.0,
2023-01-27,756,고금리(2022~),-90.25,-90.76,-87.33,-100.0,
2023-01-30,756,고금리(2022~),-90.82,-91.25,-88.77,-100.0,
2023-01-31,756,고금리(2022~),-90.44,-90.84,-87.04,-100.0,
2023-02-01,756,고금리(2022~),-90.07,-90.4,-84.71,-100.0,
2023-02-02,756,고금리(2022~),-89.79,-90.09,-83.18,-100.0,
2023-02-03,756,고금리(2022~),-89.42,-89.68,-81.04,-100.0,
2023-02-06,756,고금리(2022~),-89.68,-89.94,-82.04,-100.0,
2023-02-07,756,고금리(2022~),-89.8,-90.11,-82.45,-100.0,
2023-02-08,756,고금리(2022~),-89.1,-89.45,-84.64,-100.0,
