날짜,종가(원),집행가,범위 하단,범위 상단,재조정,활성 레벨,보유 슬롯,매수,매도,자금부족,매수 투입액,상한 발동,연장 레벨,보유 투입액,거래비용,RP금리(%),파킹금리(%),RP이자,파킹이자,미인출이자,원천징수,매매과세,원화현금,달러 평가액,총자산
2016-11-18,1183.2,1183.2,1017.8705,1221.4446,False,23,25,0,1,0,0.0,0,0,37725554.0,5533.0,0.4,1.1,423.0,3028.0,55288.0,0.0,0.0,103541387.0,35507926.0,139104601.0
2016-11-21,1186.6,1186.6,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37725554.0,0.0,0.4,1.11,1171.0,9446.0,65930.0,0.0,0.0,103541387.0,35609960.0,139217278.0
2016-11-22,1176.1,1176.1,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37725554.0,0.0,0.4,1.12,387.0,3177.0,69405.0,0.0,0.0,103541387.0,35294854.0,138905647.0
2016-11-23,1176.2,1176.2,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37725554.0,0.0,0.4,1.13,387.0,3206.0,72999.0,0.0,0.0,103541387.0,35297855.0,138912242.0
2016-11-24,1180.1,1180.1,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37725554.0,0.0,0.4,1.16,388.0,3291.0,76713.0,0.0,0.0,103541387.0,35414895.0,139032995.0
2016-11-25,1177.4,1177.4,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37725554.0,0.0,0.4,1.18,387.0,3347.0,80422.0,0.0,0.0,103541387.0,35333868.0,138955677.0
2016-11-28,1170.4,1170.4,1017.8705,1221.4446,False,23,26,1,0,0,3083485.0,0,0,40809038.0,5550.0,0.4,1.19,1155.0,10127.0,91636.0,0.0,0.0,100457903.0,38201732.0,138751270.0
2016-11-29,1168.5,1168.5,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40809038.0,0.0,0.4,1.22,384.0,3358.0,95357.0,0.0,0.0,100457903.0,38139716.0,138692976.0
2016-11-30,1169.1,1169.1,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40809038.0,0.0,0.4,1.22,418.0,3358.0,99140.0,0.0,0.0,100457903.0,38159300.0,138716342.0
2016-12-01,1167.6,1167.6,1017.8705,1221.4446,True,23,26,0,0,0,0.0,0,0,40809038.0,11.0,0.4,1.23,418.0,3385.0,0.0,15851.0,0.0,100544967.0,38110340.0,138655307.0
2016-12-02,1172.6,1172.6,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40809038.0,0.0,0.4,1.24,419.0,3416.0,3835.0,0.0,0.0,100544967.0,38273539.0,138822341.0
2016-12-05,1174.6,1174.6,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40809038.0,0.0,0.4,1.24,1260.0,10247.0,15344.0,0.0,0.0,100544967.0,38338819.0,138899129.0
2016-12-06,1171.4,1171.4,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40809038.0,0.0,0.4,1.24,419.0,3416.0,19174.0,0.0,0.0,100544967.0,38234372.0,138798512.0
2016-12-07,1167.9,1167.9,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40809038.0,0.0,0.4,1.24,418.0,3416.0,23001.0,0.0,0.0,100544967.0,38120132.0,138688100.0
2016-12-08,1158.5,1158.5,1017.8705,1221.4446,False,23,27,1,0,0,3075224.0,0,0,43884263.0,5535.0,0.4,1.24,414.0,3416.0,26811.0,0.0,0.0,97469742.0,40883006.0,138379559.0
2016-12-09,1165.9,1165.9,1017.8705,1221.4446,False,23,27,0,0,0,0.0,0,0,43884263.0,0.0,0.4,1.24,417.0,3311.0,30558.0,0.0,0.0,97469742.0,41144149.0,138644449.0
2016-12-12,1168.2,1168.2,1017.8705,1221.4446,False,23,27,0,0,0,0.0,0,0,43884263.0,0.0,0.4,1.24,1355.0,9934.0,41854.0,0.0,0.0,97469742.0,41225315.0,138736911.0
2016-12-13,1167.0,1167.0,1017.8705,1221.4446,False,23,27,0,0,0,0.0,0,0,43884263.0,0.0,0.4,1.24,451.0,3311.0,45612.0,0.0,0.0,97469742.0,41182967.0,138698321.0
2016-12-14,1169.7,1169.7,1017.8705,1221.4446,False,23,27,0,0,0,0.0,0,0,43884263.0,0.0,0.4,1.24,452.0,3311.0,49387.0,0.0,0.0,97469742.0,41278249.0,138797379.0
2016-12-15,1178.5,1178.5,1017.8705,1221.4446,False,23,26,0,1,0,0.0,0,0,40809038.0,5621.0,0.4,1.24,456.0,3311.0,53197.0,0.0,0.0,100586805.0,38466115.0,139106116.0
2016-12-16,1183.9,1183.9,1017.8705,1221.4446,False,23,25,0,1,0,0.0,0,0,37725554.0,5604.0,0.4,1.24,423.0,3417.0,57065.0,0.0,0.0,103694637.0,35528933.0,139280636.0
2016-12-19,1186.9,1186.9,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37725554.0,0.0,0.4,1.24,1171.0,10568.0,68821.0,0.0,0.0,103694637.0,35618963.0,139382422.0
2016-12-20,1193.4,1193.4,1017.8705,1221.4446,False,23,24,0,1,0,0.0,0,0,34687887.0,5602.0,0.4,1.24,392.0,3523.0,72779.0,0.0,0.0,106801296.0,32701768.0,139575843.0
2016-12-21,1193.9,1193.9,1017.8705,1221.4446,False,23,24,0,0,0,0.0,0,0,34687887.0,0.0,0.4,1.24,359.0,3628.0,76769.0,0.0,0.0,106801296.0,32715469.0,139593534.0
2016-12-22,1199.1,1199.1,1017.8705,1221.4446,False,23,24,0,0,0,0.0,0,0,34687887.0,0.0,0.4,1.24,360.0,3628.0,80795.0,0.0,0.0,106801296.0,32857960.0,139740051.0
2016-12-23,1203.0,1203.0,1017.8705,1221.4446,False,23,23,0,1,0,0.0,0,0,31649346.0,5537.0,0.4,1.24,361.0,3628.0,84813.0,0.0,0.0,109872047.0,29888541.0,139845401.0
2016-12-26,1201.4,1201.4,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.24,981.0,11198.0,96980.0,0.0,0.0,109872047.0,29848789.0,139817816.0
2016-12-27,1207.6,1207.6,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.24,329.0,3733.0,101095.0,0.0,0.0,109872047.0,30002828.0,139975970.0
2016-12-28,1210.5,1210.5,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.23,330.0,3703.0,105153.0,0.0,0.0,109872047.0,30074879.0,140052078.0
2016-12-29,1207.7,1207.7,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.22,329.0,3672.0,109128.0,0.0,0.0,109872047.0,30005313.0,139986488.0
2017-01-02,1208.0,1208.0,1017.8705,1221.4446,True,23,23,0,0,0,0.0,0,0,31649346.0,10.0,0.4,1.22,1316.0,14690.0,0.0,19271.0,0.0,109977902.0,30012766.0,139990668.0
2017-01-03,1203.5,1203.5,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.22,328.0,3676.0,4004.0,0.0,0.0,109977902.0,29900964.0,139882869.0
2017-01-04,1206.4,1206.4,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.21,328.0,3646.0,7979.0,0.0,0.0,109977902.0,29973014.0,139958895.0
2017-01-05,1186.3,1186.3,1017.8705,1221.4446,False,23,24,1,0,0,3099188.0,0,0,34748535.0,5579.0,0.4,1.21,323.0,3646.0,11937.0,0.0,0.0,106878714.0,32567239.0,139457890.0
2017-01-06,1193.0,1193.0,1017.8705,1221.4446,False,23,24,0,0,0,0.0,0,0,34748535.0,0.0,0.4,1.19,325.0,3485.0,15751.0,0.0,0.0,106878714.0,32751173.0,139645638.0
2017-01-09,1208.3,1208.3,1017.8705,1221.4446,False,23,23,0,1,0,0.0,0,0,31649346.0,5672.0,0.4,1.19,1091.0,10454.0,27312.0,0.0,0.0,110024023.0,30020220.0,140071555.0
2017-01-10,1194.6,1194.6,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.19,325.0,3587.0,31197.0,0.0,0.0,110024023.0,29679843.0,139735063.0
2017-01-11,1196.4,1196.4,1017.8705,1221.4446,False,23,23,0,0,0,0.0,0,0,31649346.0,0.0,0.4,1.19,326.0,3587.0,35114.0,0.0,0.0,110024023.0,29724564.0,139783701.0
2017-01-12,1184.7,1184.7,1017.8705,1221.4446,False,23,24,1,0,0,3099931.0,0,0,34749277.0,5580.0,0.4,1.19,323.0,3587.0,38994.0,0.0,0.0,106924092.0,32528229.0,139491315.0
2017-01-13,1174.7,1174.7,1017.8705,1221.4446,False,23,25,1,0,0,3093789.0,0,0,37843067.0,5569.0,0.4,1.19,320.0,3486.0,42772.0,0.0,0.0,103830303.0,35341880.0,139214955.0
2017-01-16,1182.1,1182.1,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37843067.0,0.0,0.4,1.19,1135.0,10155.0,54085.0,0.0,0.0,103830303.0,35564515.0,139448903.0
2017-01-17,1174.5,1174.5,1017.8705,1221.4446,False,23,25,0,0,0,0.0,0,0,37843067.0,0.0,0.4,1.19,387.0,3385.0,57827.0,0.0,0.0,103830303.0,35335863.0,139223992.0
2017-01-18,1166.7,1166.7,1017.8705,1221.4446,False,23,26,1,0,0,3088735.0,0,0,40931801.0,5560.0,0.4,1.19,385.0,3385.0,61563.0,0.0,0.0,100741568.0,38184368.0,138987499.0
2017-01-19,1177.6,1177.6,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40931801.0,0.0,0.4,1.19,388.0,3284.0,65287.0,0.0,0.0,100741568.0,38541109.0,139347964.0
2017-01-20,1169.2,1169.2,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40931801.0,0.0,0.4,1.19,419.0,3284.0,68948.0,0.0,0.0,100741568.0,38266189.0,139076705.0
2017-01-23,1165.5,1165.5,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40931801.0,0.0,0.4,1.19,1254.0,9853.0,80036.0,0.0,0.0,100741568.0,38145094.0,138966697.0
2017-01-24,1165.9,1165.9,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40931801.0,0.0,0.4,1.19,418.0,3284.0,83741.0,0.0,0.0,100741568.0,38158185.0,138983494.0
2017-01-25,1166.0,1166.0,1017.8705,1221.4446,False,23,26,0,0,0,0.0,0,0,40931801.0,0.0,0.4,1.19,418.0,3284.0,87444.0,0.0,0.0,100741568.0,38161458.0,138990470.0
2017-01-26,1159.2,1159.2,1017.8705,1221.4446,False,23,27,1,0,0,3083813.0,0,0,44015614.0,5551.0,0.4,1.19,416.0,3284.0,91096.0,0.0,0.0,97657755.0,41017166.0,138766017.0
2017-01-31,1162.1,1162.1,1017.8705,1221.4446,False,23,27,0,0,0,0.0,0,0,44015614.0,0.0,0.4,1.19,2219.0,15920.0,109257.0,0.0,0.0,97657755.0,41119779.0,138886791.0
2017-02-01,1158.1,1158.1,1017.8705,1221.4446,True,23,27,0,0,0,0.0,0,0,44015614.0,9.0,0.4,1.19,449.0,3184.0,0.0,17379.0,0.0,97753219.0,40978243.0,138731462.0
2017-02-02,1146.8,1146.8,1017.8705,1221.4446,False,23,28,1,0,0,3074117.0,0,0,47089731.0,5533.0,0.4,1.19,445.0,3187.0,3632.0,0.0,0.0,94679102.0,43646987.0,138329721.0
2017-02-03,1147.6,1147.6,1017.8705,1221.4446,False,23,28,0,0,0,0.0,0,0,47089731.0,0.0,0.4,1.19,445.0,3087.0,7164.0,0.0,0.0,94679102.0,43677435.0,138363701.0
2017-02-06,1137.9,1137.9,1017.8705,1221.4446,False,23,29,1,0,0,6133564.0,0,0,53223295.0,11040.0,0.4,1.19,1424.0,9260.0,17841.0,0.0,0.0,88545538.0,49430779.0,137994157.0
2017-02-07,1144.3,1144.3,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,477.0,2887.0,21218.0,0.0,0.0,88545538.0,49708797.0,138275552.0
2017-02-08,1147.2,1147.2,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,546.0,2887.0,24658.0,0.0,0.0,88545538.0,49834774.0,138404969.0
2017-02-09,1145.8,1145.8,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,545.0,2887.0,28086.0,0.0,0.0,88545538.0,49773957.0,138347581.0
2017-02-10,1150.6,1150.6,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,548.0,2887.0,31537.0,0.0,0.0,88545538.0,49982471.0,138559546.0
2017-02-13,1152.0,1152.0,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,1645.0,8660.0,41848.0,0.0,0.0,88545538.0,50043288.0,138630673.0
2017-02-14,1137.4,1137.4,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,541.0,2887.0,45199.0,0.0,0.0,88545538.0,49409058.0,137999795.0
2017-02-15,1142.2,1142.2,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,544.0,2887.0,48657.0,0.0,0.0,88545538.0,49617572.0,138211767.0
2017-02-16,1141.5,1141.5,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,543.0,2887.0,52083.0,0.0,0.0,88545538.0,49587164.0,138184785.0
2017-02-17,1146.3,1146.3,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,546.0,2887.0,55548.0,0.0,0.0,88545538.0,49795678.0,138396763.0
2017-02-20,1147.5,1147.5,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,1639.0,8660.0,65856.0,0.0,0.0,88545538.0,49847806.0,138459200.0
2017-02-21,1146.1,1146.1,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,546.0,2887.0,69276.0,0.0,0.0,88545538.0,49786990.0,138401803.0
2017-02-22,1142.6,1142.6,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,544.0,2887.0,72675.0,0.0,0.0,88545538.0,49634948.0,138253161.0
2017-02-23,1137.3,1137.3,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53223295.0,0.0,0.4,1.19,541.0,2887.0,76052.0,0.0,0.0,88545538.0,49404714.0,138026305.0
2017-02-24,1131.5,1131.5,1017.8705,1221.4446,False,23,30,1,0,0,6123454.0,0,0,59346749.0,11022.0,0.4,1.19,539.0,2887.0,79420.0,0.0,0.0,82422084.0,55265192.0,137766696.0
2017-02-27,1133.7,1133.7,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59346749.0,0.0,0.4,1.19,1753.0,8062.0,89258.0,0.0,0.0,82422084.0,55372646.0,137883987.0
2017-02-28,1130.7,1130.7,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59346749.0,0.0,0.4,1.19,605.0,2687.0,92514.0,0.0,0.0,82422084.0,55226118.0,137740716.0
2017-03-02,1141.6,1141.6,1017.8705,1221.4446,True,23,30,0,0,0,0.0,0,0,59346749.0,13.0,0.4,1.19,1222.0,5374.0,0.0,15284.0,0.0,82506035.0,55758501.0,138264535.0
2017-03-03,1156.1,1156.1,1017.8705,1221.4446,False,23,28,0,2,0,0.0,0,0,47089731.0,22438.0,0.4,1.19,619.0,2690.0,3309.0,0.0,0.0,94949369.0,44000943.0,138953621.0
2017-03-06,1158.0,1158.0,1017.8705,1221.4446,False,23,28,0,0,0,0.0,0,0,47089731.0,0.0,0.43,1.19,1558.0,9287.0,14154.0,0.0,0.0,94949369.0,44073257.0,139036780.0
2017-03-07,1146.1,1146.1,1017.8705,1221.4446,False,23,28,0,0,0,0.0,0,0,47089731.0,0.0,0.45,1.19,538.0,3096.0,17765.0,0.0,0.0,94949369.0,43620345.0,138587479.0
2017-03-08,1145.5,1145.5,1017.8705,1221.4446,False,23,28,0,0,0,0.0,0,0,47089731.0,0.0,0.42,1.19,502.0,3096.0,21361.0,0.0,0.0,94949369.0,43597509.0,138568239.0
2017-03-09,1158.1,1158.1,1017.8705,1221.4446,False,23,28,0,0,0,0.0,0,0,47089731.0,0.0,0.42,1.19,507.0,3096.0,24999.0,0.0,0.0,94949369.0,44077063.0,139051431.0
2017-03-10,1157.4,1157.4,1017.8705,1221.4446,False,23,28,0,0,0,0.0,0,0,47089731.0,0.0,0.43,1.19,519.0,3096.0,28611.0,0.0,0.0,94949369.0,44050421.0,139028401.0
2017-03-13,1144.4,1144.4,1017.8705,1221.4446,False,23,29,1,0,0,6157537.0,0,0,53247268.0,11084.0,0.48,1.19,1718.0,9287.0,39569.0,0.0,0.0,88791832.0,49702097.0,138533498.0
2017-03-14,1148.8,1148.8,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53247268.0,0.0,0.47,1.19,563.0,2895.0,43049.0,0.0,0.0,88791832.0,49893192.0,138728073.0
2017-03-15,1143.6,1143.6,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53247268.0,0.0,0.42,1.19,572.0,2895.0,46486.0,0.0,0.0,88791832.0,49667352.0,138505671.0
2017-03-16,1132.0,1132.0,1017.8705,1221.4446,False,23,30,1,0,0,6133566.0,0,0,59380834.0,11040.0,0.42,1.18,566.0,2871.0,49851.0,0.0,0.0,82658266.0,55286082.0,137994199.0
2017-03-17,1130.9,1130.9,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59380834.0,0.0,0.42,1.18,565.0,2672.0,53081.0,0.0,0.0,82658266.0,55232359.0,137943706.0
2017-03-20,1120.1,1120.1,1017.8705,1221.4446,False,23,31,1,0,0,6107831.0,0,0,65488665.0,10994.0,0.45,1.18,2023.0,8017.0,63044.0,0.0,0.0,76550434.0,60801732.0,137415210.0
2017-03-21,1120.3,1120.3,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65488665.0,0.0,0.46,1.18,690.0,2475.0,66210.0,0.0,0.0,76550434.0,60812588.0,137429232.0
2017-03-22,1123.3,1123.3,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65488665.0,0.0,0.46,1.18,768.0,2475.0,69482.0,0.0,0.0,76550434.0,60975435.0,137595352.0
2017-03-23,1122.4,1122.4,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65488665.0,0.0,0.45,1.17,751.0,2454.0,72678.0,0.0,0.0,76550434.0,60926581.0,137549693.0
2017-03-24,1122.6,1122.6,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65488665.0,0.0,0.47,1.17,785.0,2454.0,75918.0,0.0,0.0,76550434.0,60937438.0,137563790.0
2017-03-27,1112.8,1112.8,1017.8705,1221.4446,False,23,32,1,0,0,6090729.0,0,0,71579394.0,10963.0,0.47,1.17,2333.0,7361.0,85499.0,0.0,0.0,70459705.0,66485236.0,137030440.0
2017-03-28,1113.0,1113.0,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71579394.0,0.0,0.47,1.17,778.0,2259.0,88538.0,0.0,0.0,70459705.0,66497185.0,137045429.0
2017-03-29,1114.2,1114.2,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71579394.0,0.0,0.47,1.15,857.0,2220.0,91633.0,0.0,0.0,70459705.0,66568880.0,137120218.0
2017-03-30,1117.2,1117.2,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71579394.0,0.0,0.47,1.15,859.0,2220.0,94758.0,0.0,0.0,70459705.0,66748118.0,137302581.0
2017-03-31,1118.4,1118.4,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71579394.0,0.0,0.45,1.15,824.0,2220.0,97821.0,0.0,0.0,70459705.0,66819813.0,137377339.0
2017-04-03,1115.3,1115.3,1017.8705,1221.4446,True,23,32,0,0,0,0.0,0,0,71579394.0,17.0,0.48,1.15,2629.0,6660.0,0.0,16487.0,0.0,70550259.0,66634600.0,137184860.0
2017-04-04,1121.9,1121.9,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71579394.0,0.0,0.48,1.15,881.0,2223.0,3104.0,0.0,0.0,70550259.0,67028923.0,137582287.0
2017-04-05,1124.4,1124.4,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71579394.0,0.0,0.49,1.15,902.0,2223.0,6231.0,0.0,0.0,70550259.0,67178288.0,137734778.0
2017-04-06,1133.2,1133.2,1017.8705,1221.4446,False,23,31,0,1,0,0.0,0,0,65488665.0,11144.0,0.48,1.15,890.0,2223.0,9358.0,0.0,0.0,76730336.0,61512831.0,138252525.0
2017-04-07,1134.5,1134.5,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65488665.0,0.0,0.51,1.15,860.0,2418.0,12639.0,0.0,0.0,76730336.0,61583398.0,138326373.0
2017-04-10,1142.2,1142.2,1017.8705,1221.4446,False,23,30,0,1,0,0.0,0,0,59380834.0,11191.0,0.51,1.15,2599.0,7253.0,22515.0,0.0,0.0,82936275.0,55784243.0,138743033.0
2017-04-11,1145.8,1145.8,1017.8705,1221.4446,False,23,29,0,1,0,0.0,0,0,53247268.0,11155.0,0.51,1.15,782.0,2613.0,25929.0,0.0,0.0,89122285.0,49762900.0,138911114.0
2017-04-12,1141.4,1141.4,1017.8705,1221.4446,False,23,29,0,0,0,0.0,0,0,53247268.0,0.0,0.5,1.13,679.0,2759.0,29341.0,0.0,0.0,89122285.0,49571805.0,138723430.0
2017-04-13,1129.7,1129.7,1017.8705,1221.4446,False,23,30,1,0,0,6143051.0,0,0,59390319.0,11057.0,0.5,1.13,672.0,2759.0,32694.0,0.0,0.0,82979234.0,55195659.0,138207586.0
2017-04-14,1140.0,1140.0,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.5,1.12,678.0,2546.0,35993.0,0.0,0.0,82979234.0,55698903.0,138714130.0
2017-04-17,1137.7,1137.7,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.52,1.12,2376.0,7639.0,45989.0,0.0,0.0,82979234.0,55586528.0,138611752.0
2017-04-18,1142.4,1142.4,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.51,1.12,780.0,2546.0,49362.0,0.0,0.0,82979234.0,55816164.0,138844760.0
2017-04-19,1140.2,1140.2,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.5,1.12,763.0,2546.0,52648.0,0.0,0.0,82979234.0,55708675.0,138740557.0
2017-04-20,1139.8,1139.8,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.48,1.12,732.0,2546.0,55922.0,0.0,0.0,82979234.0,55689132.0,138724288.0
2017-04-21,1134.4,1134.4,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.48,1.12,729.0,2546.0,59133.0,0.0,0.0,82979234.0,55425295.0,138463661.0
2017-04-24,1129.9,1129.9,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.5,1.12,2269.0,7639.0,68983.0,0.0,0.0,82979234.0,55205431.0,138253648.0
2017-04-25,1125.4,1125.4,1017.8705,1221.4446,False,23,31,1,0,0,6134979.0,0,0,65525298.0,11043.0,0.51,1.12,768.0,2546.0,72232.0,0.0,0.0,76844255.0,61109503.0,138025990.0
2017-04-26,1125.1,1125.1,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65525298.0,0.0,0.52,1.11,783.0,2337.0,75348.0,0.0,0.0,76844255.0,61093213.0,138012815.0
2017-04-27,1130.1,1130.1,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65525298.0,0.0,0.5,1.11,841.0,2337.0,78605.0,0.0,0.0,76844255.0,61364714.0,138287574.0
2017-04-28,1137.9,1137.9,1017.8705,1221.4446,False,23,30,0,1,0,0.0,0,0,59390319.0,11146.0,0.49,1.11,829.0,2337.0,81902.0,0.0,0.0,83025065.0,55596300.0,138703267.0
2017-05-02,1130.5,1130.5,1017.8705,1221.4446,True,23,30,0,0,0,0.0,0,0,59390319.0,18.0,0.51,1.11,3087.0,10099.0,0.0,14624.0,0.0,83105382.0,55234746.0,138340128.0
2017-05-04,1132.7,1132.7,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.54,1.11,1638.0,5055.0,6692.0,0.0,0.0,83105382.0,55342235.0,138454309.0
2017-05-08,1131.4,1131.4,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.6,1.11,3635.0,10109.0,20434.0,0.0,0.0,83105382.0,55278719.0,138404535.0
2017-05-10,1135.8,1135.8,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.59,1.11,1794.0,5055.0,27303.0,0.0,0.0,83105382.0,55493697.0,138626383.0
2017-05-11,1127.9,1127.9,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.57,1.1,861.0,2505.0,30619.0,0.0,0.0,83105382.0,55107713.0,138243715.0
2017-05-12,1127.4,1127.4,1017.8705,1221.4446,False,23,30,0,0,0,0.0,0,0,59390319.0,0.0,0.56,1.1,845.0,2505.0,33965.0,0.0,0.0,83105382.0,55083284.0,138222632.0
2017-05-15,1123.6,1123.6,1017.8705,1221.4446,False,23,31,1,0,0,6135427.0,0,0,65525746.0,11044.0,0.59,1.1,2662.0,7514.0,44112.0,0.0,0.0,76969955.0,61022004.0,138036071.0
2017-05-16,1116.0,1116.0,1017.8705,1221.4446,False,23,32,1,0,0,6116731.0,0,0,71642477.0,11010.0,0.59,1.1,881.0,2320.0,47236.0,0.0,0.0,70853224.0,66714974.0,137615434.0
2017-05-17,1118.3,1118.3,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71642477.0,0.0,0.59,1.09,982.0,2116.0,50359.0,0.0,0.0,70853224.0,66852469.0,137756052.0
2017-05-18,1124.5,1124.5,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71642477.0,0.0,0.61,1.09,1123.0,2116.0,53671.0,0.0,0.0,70853224.0,67223108.0,138130003.0
2017-05-19,1127.2,1127.2,1017.8705,1221.4446,False,23,31,0,1,0,0.0,0,0,65525746.0,11101.0,0.6,1.09,1108.0,2116.0,56929.0,0.0,0.0,77009120.0,61217518.0,138283568.0
2017-05-22,1118.6,1118.6,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65525746.0,0.0,0.62,1.09,3096.0,6899.0,66806.0,0.0,0.0,77009120.0,60750458.0,137826384.0
2017-05-23,1124.2,1124.2,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65525746.0,0.0,0.61,1.08,1020.0,2279.0,70197.0,0.0,0.0,77009120.0,61054590.0,138133908.0
2017-05-24,1126.8,1126.8,1017.8705,1221.4446,False,23,31,0,0,0,0.0,0,0,65525746.0,0.0,0.62,1.08,1039.0,2279.0,73561.0,0.0,0.0,77009120.0,61195794.0,138278476.0
2017-05-25,1116.5,1116.5,1017.8705,1221.4446,False,23,32,1,0,0,6120987.0,0,0,71646733.0,11018.0,0.62,1.08,1030.0,2279.0,76680.0,0.0,0.0,70888133.0,66746377.0,137711191.0
2017-05-26,1120.7,1120.7,1017.8705,1221.4446,False,23,32,0,0,0,0.0,0,0,71646733.0,0.0,0.62,1.08,1034.0,2098.0,79893.0,0.0,0.0,70888133.0,66997461.0,137965487.0
